pokedex_number,name_en,name_ko,generation,status,category,is_paldean,is_hisuian,is_galarian,is_alolan,is_mega,is_gigantamax,has_forms,type_number,type_1,type_2,height_m,weight_kg,abilities_number,ability_1,ability_2,ability_hidden,total_points,hp,attack,defense,sp_attack,sp_defense,speed,growth_rate,egg_type_number,egg_type_1,egg_type_2,shape,pokedex_color,image_path
642,thundurus-incarnate,볼트로스,5,준전설,뇌격포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,전기,비행,1.5,61,2,짓궂은마음,,오기,580,79,115,70,125,80,111,1,1,알미발견,,팔형,파랑,
642,thundurus-therian,볼트로스(영물폼),5,준전설,뇌격포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,전기,비행,3,61,1,축전,,,580,79,105,70,145,80,101,1,1,알미발견,,이족꼬리형,파랑,
643,reshiram,레시라무,5,전설,백양포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,불꽃,3.2,330,1,터보블레이즈,,,680,100,120,100,150,120,90,1,1,알미발견,,단익형,하양,
644,zekrom,제크로무,5,전설,흑음포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,드래곤,전기,2.9,345,1,테라볼티지,,,680,100,150,120,120,100,90,1,1,알미발견,,이족꼬리형,검정,
645,landorus-incarnate,랜드로스,5,준전설,풍요포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,땅,비행,1.5,68,2,모래의힘,,우격다짐,600,89,125,90,115,80,101,1,1,알미발견,,팔형,갈색,
645,landorus-therian,랜드로스(영물폼),5,준전설,풍요포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,땅,비행,1.3,68,1,위협,,,600,89,145,90,105,80,91,1,1,알미발견,,사족형,갈색,
646,kyurem,큐레무,5,전설,경계포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,얼음,3,325,1,프레셔,,,660,125,130,90,130,90,95,1,1,알미발견,,이족꼬리형,회색,
646,kyurem-black,블랙큐레무,5,전설,경계포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,얼음,3.3,325,1,테라볼티지,,,700,125,170,100,120,90,95,1,1,알미발견,,이족꼬리형,회색,
646,kyurem-white,화이트큐레무,5,전설,경계포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,얼음,3.6,325,1,터보블레이즈,,,700,125,120,90,170,100,95,1,1,알미발견,,이족꼬리형,회색,
647,keldeo-ordinary,케르디오,5,환상,망아지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,물,격투,1.4,48.5,1,정의의마음,,,580,91,72,90,129,90,108,1,1,알미발견,,사족형,노랑,
647,keldeo-resolute,케르디오(각오의모습),5,환상,망아지포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,물,격투,1.4,48.5,1,정의의마음,,,580,91,72,90,129,90,108,1,1,알미발견,,사족형,노랑,
648,meloetta-aria,메로엣타(보이스폼),5,환상,선율포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,에스퍼,0.6,6.5,1,하늘의은총,,,600,100,77,77,128,128,90,1,1,알미발견,,인간형,하양,
648,meloetta-pirouette,메로엣타(스텝폼),5,환상,선율포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,노말,격투,0.6,6.5,1,하늘의은총,,,600,100,128,90,77,77,128,1,1,알미발견,,인간형,하양,
649,genesect,게노세크트,5,환상,고생대포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,벌레,강철,1.5,82.5,1,다운로드,,,600,71,120,95,120,95,99,1,1,알미발견,,인간형,보라,
650,chespin,도치마론,6,일반,밤송이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.4,9,2,심록,,방탄,313,56,61,65,48,45,38,4,1,육상,,이족꼬리형,초록,
651,quilladin,도치보구,6,일반,가시갑옷포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.7,29,2,심록,,방탄,405,61,78,95,56,58,57,4,1,육상,,이족꼬리형,초록,
652,chesnaught,브리가론,6,일반,가시갑옷포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,풀,격투,1.6,90,2,심록,,방탄,530,88,107,122,74,75,64,4,1,육상,,이족꼬리형,초록,
652,chesnaught-mega,메가브리가론,6,일반,가시갑옷포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,풀,격투,1.6,90,2,방탄,,,630,88,137,172,74,115,44,4,1,육상,,이족꼬리형,하양,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/065202.png
653,fennekin,푸호꼬,6,일반,여우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,0.4,9.4,2,맹화,,매지션,307,40,45,40,62,60,60,4,1,육상,,사족형,빨강,
654,braixen,테르나,6,일반,여우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,불꽃,,1,14.5,2,맹화,,매지션,409,59,59,58,90,70,73,4,1,육상,,이족꼬리형,빨강,
655,delphox,마폭시,6,일반,여우포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,에스퍼,1.5,39,2,맹화,,매지션,534,75,69,72,114,100,104,4,1,육상,,이족꼬리형,빨강,
655,delphox-mega,메가마폭시,6,일반,여우포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,불꽃,에스퍼,1.5,39,2,부유,,,634,75,69,72,159,125,134,4,1,육상,,이족꼬리형,빨강,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/065502.png
656,froakie,개구마르,6,일반,거품개구리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.3,7,2,급류,,변환자재,314,41,56,40,62,44,71,4,1,수중 1,,사족형,파랑,
657,frogadier,개굴반장,6,일반,거품개구리포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.6,10.9,2,급류,,변환자재,405,54,63,52,83,56,97,4,1,수중 1,,인간형,파랑,
658,greninja,개굴닌자,6,일반,시노비포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,물,악,1.5,40,2,급류,,변환자재,530,72,95,67,103,71,122,4,1,수중 1,,인간형,파랑,
658,greninja-mega,메가개굴닌자,6,일반,시노비포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,물,악,1.5,40,2,변환자재,,,630,72,125,77,133,81,142,4,1,수중 1,,인간형,검정,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/065802.png
659,bunnelby,파르빗,6,일반,땅구멍파기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,노말,,0.4,5,3,픽업,볼주머니,천하장사,237,38,36,38,32,36,57,2,1,육상,,이족꼬리형,갈색,
660,diggersby,파르토,6,일반,땅구멍파기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,땅,1,42.4,3,픽업,볼주머니,천하장사,423,85,56,77,50,77,78,2,1,육상,,이족꼬리형,갈색,
661,fletchling,화살꼬빈,6,일반,울새포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,노말,비행,0.3,1.7,2,부풀린가슴,,질풍날개,278,45,50,43,40,38,62,4,1,비행,,단익형,빨강,
662,fletchinder,불화살빈,6,일반,불티포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,비행,0.7,16,2,불꽃몸,,질풍날개,382,62,73,55,56,52,84,4,1,비행,,단익형,빨강,
663,talonflame,파이어로,6,일반,열화포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,비행,1.2,24.5,2,불꽃몸,,질풍날개,499,78,81,71,74,69,126,4,1,비행,,단익형,빨강,
664,scatterbug,분이벌레,6,일반,가루뿜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.3,2.5,3,인분,복안,프렌드가드,200,38,35,40,27,25,35,2,1,벌레,,곤충형,검정,
665,spewpa,분떠도리,6,일반,가루뿜기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,벌레,,0.3,8.4,2,탈피,,프렌드가드,213,45,22,60,27,30,29,2,1,벌레,,기둥형,검정,
666,vivillon,비비용,6,일반,인분포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,벌레,비행,1.2,17,3,인분,복안,프렌드가드,411,80,52,50,90,50,89,2,1,벌레,,다익형,하양,
667,litleo,레오꼬,6,일반,어린사자포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,노말,0.6,13.5,3,투쟁심,긴장감,자기과신,369,62,50,58,73,54,72,4,1,육상,,사족형,갈색,
668,pyroar,화염레오,6,일반,임금포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,불꽃,노말,1.5,81.5,3,투쟁심,긴장감,자기과신,507,86,68,72,109,66,106,4,1,육상,,사족형,갈색,
668,pyroar-mega,메가화염레오,6,일반,임금포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,불꽃,노말,1.5,93.3,3,투쟁심,긴장감,,607,86,88,92,129,86,126,4,1,육상,,사족형,갈색,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/066803.png
669,flabebe,플라베베,6,일반,한송이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,0.1,0.1,2,플라워베일,,공생,303,44,38,39,61,79,42,2,1,요정,,팔형,하양,
670,floette,플라엣테,6,일반,한송이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,0.2,0.9,2,플라워베일,,공생,371,54,45,47,75,98,52,2,1,요정,,팔형,하양,
670,floette-eternal,영원의꽃플라엣테,6,일반,한송이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,0.2,0.9,2,플라워베일,,공생,551,74,65,67,125,128,92,2,1,요정,,팔형,하양,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/067002.png
670,floette-mega,메가플라엣테,6,일반,한송이포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,페어리,,0.2,100.8,2,플라워베일,,,651,74,85,87,155,148,102,2,1,요정,,팔형,하양,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/067003.png
671,florges,플라제스,6,일반,가든포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,1.1,10,2,플라워베일,,공생,552,78,65,68,112,154,75,2,1,요정,,팔형,하양,
672,skiddo,메이클,6,일반,라이드포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,0.9,31,2,초식,,풀모피,350,66,65,48,62,57,52,2,1,육상,,사족형,갈색,
673,gogoat,고고트,6,일반,라이드포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,풀,,1.7,91,2,초식,,풀모피,531,123,100,62,97,81,68,2,1,육상,,사족형,갈색,
674,pancham,판짱,6,일반,개구쟁이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,격투,,0.6,8,3,철주먹,틀깨기,배짱,348,67,82,62,46,48,43,2,2,육상,인간형,이족꼬리형,하양,
675,pangoro,부란다,6,일반,무서운얼굴포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,격투,악,2.1,136,3,철주먹,틀깨기,배짱,495,95,124,78,69,71,58,2,2,육상,인간형,인간형,하양,
676,furfrou,트리미앙,6,일반,푸들포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,노말,,1.2,28,1,퍼코트,,,472,75,80,60,65,90,102,2,1,육상,,사족형,하양,
677,espurr,냐스퍼,6,일반,자제포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,에스퍼,,0.3,3.5,3,날카로운눈,틈새포착,마이페이스,355,62,48,54,63,60,68,2,1,육상,,이족꼬리형,회색,
678,meowstic-male,냐오닉스(수컷),6,일반,억제포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,0.6,8.5,3,날카로운눈,틈새포착,짓궂은마음,466,74,48,76,83,81,104,2,1,육상,,이족꼬리형,파랑,
678,meowstic-female,냐오닉스(암컷),6,일반,억제포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,에스퍼,,0.6,8.5,3,날카로운눈,틈새포착,승기,466,74,48,76,83,81,104,2,1,육상,,이족꼬리형,하양,
678,meowstic-mega,메가냐오닉스,6,일반,억제포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,에스퍼,,0.8,10.1,3,날카로운눈,틈새포착,,566,74,48,76,143,101,124,2,1,육상,,이족꼬리형,하양,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/067803.png
679,honedge,단칼빙,6,일반,도검포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,고스트,0.8,2,1,노가드,,,325,45,80,100,35,37,28,2,1,광물,,기둥형,갈색,
680,doublade,쌍검킬,6,일반,도검포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,고스트,0.8,4.5,1,노가드,,,448,59,110,150,45,49,35,2,1,광물,,군집형,갈색,
681,aegislash-shield,킬가르도(실드폼),6,일반,왕검포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,강철,고스트,1.7,53,1,배틀스위치,,,500,60,50,140,50,140,60,2,1,광물,,기둥형,갈색,
681,aegislash-blade,킬가르도(블레이드폼),6,일반,왕검포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,강철,고스트,1.7,53,1,배틀스위치,,,500,60,140,50,140,50,60,2,1,광물,,기둥형,갈색,
682,spritzee,슈쁘,6,일반,향수포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.2,0.5,2,치유의마음,,아로마베일,341,78,52,60,63,65,23,2,1,요정,,팔형,담홍,
683,aromatisse,프레프티르,6,일반,방향포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.8,15.5,2,치유의마음,,아로마베일,462,101,72,72,99,89,29,2,1,요정,,인간형,담홍,
684,swirlix,나룸퍼프,6,일반,솜사탕포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.4,3.5,2,스위트베일,,곡예,341,62,48,66,59,57,49,2,1,요정,,다리형,하양,
685,slurpuff,나루림,6,일반,휩포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,0.8,5,2,스위트베일,,곡예,480,82,80,86,85,75,72,2,1,요정,,인간형,하양,
686,inkay,오케이징,6,일반,회전포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,악,에스퍼,0.4,3.5,3,심술꾸러기,흡반,틈새포착,288,53,54,53,37,46,45,2,2,수중 1,수중 2,다족형,파랑,
687,malamar,칼라마네로,6,일반,역전포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,악,에스퍼,1.5,47,3,심술꾸러기,흡반,틈새포착,482,86,92,88,68,75,73,2,2,수중 1,수중 2,기둥형,파랑,
687,malamar-mega,메가칼라마네로,6,일반,역전포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,악,에스퍼,2.9,69.8,3,심술꾸러기,흡반,,582,86,102,88,98,120,88,2,2,수중 1,수중 2,기둥형,파랑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/068702.png
688,binacle,거북손손,6,일반,두손포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,0.5,31,3,단단한발톱,스나이퍼,나쁜손버릇,306,42,52,67,39,56,50,2,1,수중 3,,군집형,갈색,
689,barbaracle,거북손데스,6,일반,집합포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,물,1.3,96,3,단단한발톱,스나이퍼,나쁜손버릇,500,72,105,115,54,86,68,2,1,수중 3,,군집형,갈색,
689,barbaracle-mega,메가거북손데스,6,일반,집합포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,바위,격투,2.2,100,3,단단한발톱,스나이퍼,,600,72,140,130,64,106,88,2,1,수중 3,,군집형,갈색,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/068902.png
690,skrelp,수레기,6,일반,풀모방포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,독,물,0.5,7.3,3,독가시,독수,적응력,320,50,60,60,60,60,30,2,2,수중 1,드래곤,기둥형,갈색,
691,dragalge,드래캄,6,일반,풀모방포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,독,드래곤,1.8,81.5,3,독가시,독수,적응력,494,65,75,90,97,123,44,2,2,수중 1,드래곤,기둥형,갈색,
691,dragalge-mega,메가드래캄,6,일반,풀모방포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,독,드래곤,2.1,100.3,3,독가시,독수,,594,65,85,105,132,163,44,2,2,수중 1,드래곤,기둥형,갈색,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/069102.png
692,clauncher,완철포,6,일반,물대포포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,0.5,8.3,1,메가런처,,,330,50,53,62,58,63,44,1,2,수중 1,수중 3,곤충형,파랑,
693,clawitzer,블로스터,6,일반,런처포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,물,,1.3,35.3,1,메가런처,,,500,71,73,88,120,89,59,1,2,수중 1,수중 3,뱀형,파랑,
694,helioptile,목도리키텔,6,일반,발전포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,노말,0.5,6,3,건조피부,모래숨기,선파워,289,44,38,33,61,43,70,2,2,괴수,드래곤,이족꼬리형,노랑,
695,heliolisk,일레도리자드,6,일반,발전포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,노말,1,21,3,건조피부,모래숨기,선파워,481,62,55,52,109,94,109,2,2,괴수,드래곤,이족꼬리형,노랑,
696,tyrunt,티고라스,6,일반,유군포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,드래곤,0.8,26,2,옹골찬턱,,옹골참,362,58,89,77,45,45,48,2,2,괴수,드래곤,이족꼬리형,갈색,
697,tyrantrum,견고라스,6,일반,폭군포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,드래곤,2.5,270,2,옹골찬턱,,돌머리,521,82,121,119,69,59,71,2,2,괴수,드래곤,이족꼬리형,빨강,
698,amaura,아마루스,6,일반,툰드라포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,얼음,1.3,25.2,2,프리즈스킨,,눈퍼뜨리기,362,77,59,50,67,63,46,2,1,괴수,,사족형,파랑,
699,aurorus,아마루르가,6,일반,툰드라포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,얼음,2.7,225,2,프리즈스킨,,눈퍼뜨리기,521,123,77,72,99,92,58,2,1,괴수,,사족형,파랑,
700,sylveon,님피아,6,일반,연결포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,페어리,,1,23.5,2,헤롱헤롱바디,,페어리스킨,525,95,65,65,110,130,60,2,1,육상,,사족형,담홍,
701,hawlucha,루차불,6,일반,레슬링포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,격투,비행,0.8,21.5,3,유연,곡예,틀깨기,500,78,92,75,74,63,118,2,2,비행,인간형,인간형,초록,
701,hawlucha-mega,메가루차불,6,일반,레슬링포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,격투,비행,1,25,3,유연,곡예,,600,78,137,100,74,93,118,2,2,비행,인간형,인간형,노랑,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/070102.png
702,dedenne,데덴네,6,일반,안테나포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,전기,페어리,0.2,2.2,3,볼주머니,픽업,플러스,431,67,58,57,81,67,101,2,2,육상,요정,이족꼬리형,노랑,
703,carbink,멜리시,6,일반,보석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,페어리,0.3,5.7,2,클리어바디,,옹골참,500,50,50,150,50,150,50,1,2,요정,광물,머리형,회색,
704,goomy,미끄메라,6,일반,연체포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,0.3,2.8,3,초식,촉촉바디,미끈미끈,300,45,50,35,55,75,40,1,1,드래곤,,뱀형,보라,
705,sliggoo,미끄네일,6,일반,연체포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,0.8,17.5,3,초식,촉촉바디,미끈미끈,452,68,75,53,83,113,60,1,1,드래곤,,뱀형,보라,
705,sliggoo-hisuian,히스이미끄네일,6,일반,연체포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,드래곤,0.7,68.5,3,초식,조가비갑옷,미끈미끈,452,58,75,83,83,113,40,1,1,드래곤,,뱀형,보라,
706,goodra,미끄래곤,6,일반,드래곤포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,드래곤,,2,150.5,3,초식,촉촉바디,미끈미끈,600,90,100,70,110,150,80,1,1,드래곤,,이족꼬리형,보라,
706,goodra-hisuian,히스이미끄래곤,6,일반,드래곤포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,드래곤,1.7,334.1,3,초식,조가비갑옷,미끈미끈,600,80,100,100,110,150,60,1,1,드래곤,,이족꼬리형,보라,
707,klefki,클레피,6,일반,열쇠꾸러미포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,강철,페어리,0.2,3,2,짓궂은마음,,매지션,470,57,80,91,80,87,75,3,1,광물,,머리형,회색,
708,phantump,나목령,6,일반,그루터기포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,고스트,풀,0.4,7,3,자연회복,통찰,수확,309,43,70,48,50,60,38,2,2,식물,부정형,팔형,갈색,
709,trevenant,대로트,6,일반,고목포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,고스트,풀,1.5,71,3,자연회복,통찰,수확,474,85,110,76,65,82,56,2,2,식물,부정형,다족형,갈색,
710,pumpkaboo-average,호바귀,6,일반,호박포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,고스트,풀,0.4,5,3,픽업,통찰,불면,335,49,66,70,44,55,51,2,1,부정형,,머리형,갈색,
711,gourgeist-average,펌킨인,6,일반,호박포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,고스트,풀,0.9,12.5,3,픽업,통찰,불면,494,65,90,122,58,75,84,2,1,부정형,,기둥형,갈색,
712,bergmite,꽁어름,6,일반,얼음덩이포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,1,99.5,3,마이페이스,아이스바디,옹골참,304,55,69,85,32,35,28,2,2,괴수,광물,사족형,파랑,
713,avalugg,크레베이스,6,일반,빙산포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,얼음,,2,505,3,마이페이스,아이스바디,옹골참,514,95,117,184,44,46,28,2,2,괴수,광물,사족형,파랑,
713,avalugg-hisuian,히스이크레베이스,6,일반,빙산포켓몬,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,얼음,바위,1.4,262.4,3,옹골찬턱,아이스바디,옹골참,514,95,127,184,34,36,38,2,2,괴수,광물,사족형,파랑,
714,noibat,음뱃,6,일반,음파포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,비행,드래곤,0.5,8,3,통찰,틈새포착,텔레파시,245,40,30,35,45,40,55,2,2,비행,드래곤,단익형,보라,
715,noivern,음번,6,일반,음파포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,비행,드래곤,1.5,85,3,통찰,틈새포착,텔레파시,535,85,70,80,97,80,123,2,2,비행,드래곤,단익형,보라,
716,xerneas,제르네아스,6,전설,생명포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,페어리,,3,215,1,페어리오라,,,680,126,131,95,131,98,99,1,1,알미발견,,사족형,파랑,
717,yveltal,이벨타르,6,전설,파괴포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,악,비행,5.8,203,1,다크오라,,,680,126,131,95,131,98,99,1,1,알미발견,,단익형,빨강,
718,zygarde-10,지가르데(10%폼),6,전설,질서포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,땅,1.2,33.5,2,오라브레이크,스웜체인지,,486,54,100,71,61,85,115,1,1,알미발견,,사족형,검정,
718,zygarde-50,지가르데(50%폼),6,전설,질서포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,땅,5,305,2,오라브레이크,스웜체인지,,600,108,100,121,81,95,95,1,1,알미발견,,뱀형,초록,
718,zygarde-complete,지가르데(퍼팩트폼),6,전설,질서포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,드래곤,땅,4.5,610,1,스웜체인지,,,708,216,100,121,91,95,85,1,1,알미발견,,이족꼬리형,검정,
718,zygarde-mega,메가지가르데,6,전설,질서포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,드래곤,땅,7.7,610,1,스웜체인지,,,778,216,70,91,216,85,100,1,1,알미발견,,이족꼬리형,초록,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/071804.png
719,diancie,디안시,6,환상,보석포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,바위,페어리,0.7,8.8,1,클리어바디,,,600,50,100,150,100,150,50,1,1,알미발견,,팔형,담홍,
719,diancie-mega,메가디안시,6,환상,보석포켓몬,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,바위,페어리,1.1,27.8,1,매직미러,,,700,50,160,110,160,110,110,1,1,알미발견,,팔형,담홍,
720,hoopa,후파,6,환상,장난포켓몬,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,에스퍼,고스트,0.5,9,1,매지션,,,600,80,110,60,150,130,70,1,1,알미발견,,팔형,보라,
